"fname","Type","Name","RA_ICRS","DE_ICRS","AllNames"
"hsc2706","m","HSC_2706",224.94119185,-50.69590258,"HSC_2706"
"hsc2708","o","HSC_2708",232.18447343,-57.12042986,"HSC_2708"
"hsc2709","m","HSC_2709",226.8855724,-52.19968953,"HSC_2709"
"hsc2710","o","HSC_2710",229.21330641,-54.16512716,"HSC_2710"
"hsc2711","o","HSC_2711",234.55320446,-58.09308261,"HSC_2711"
"hsc2712","m","HSC_2712",248.16719161,-64.69962474,"HSC_2712"
"hsc2713","o","HSC_2713",233.15634624,-55.56165485,"HSC_2713"
"hsc2714","m","HSC_2714",245.7072544,-63.03057819,"HSC_2714"
"hsc2715","o","HSC_2715",233.11839835,-55.45242633,"HSC_2715"
"hsc2716","m","HSC_2716",246.80281179,-63.46090596,"HSC_2716"
"hsc2717","o","HSC_2717",233.19789882,-54.93110119,"HSC_2717"
"hsc2718","m","HSC_2718",336.44255126,-64.24365516,"HSC_2718"
"hsc2719","o","HSC_2719",236.44419322,-57.16526628,"HSC_2719"
"hsc2720","o","HSC_2720",230.61679718,-52.3939166,"HSC_2720"
"hsc2721","m","HSC_2721",312.84868968,-68.90341302,"HSC_2721"
"hsc2722","o","HSC_2722",233.31311386,-53.03136191,"HSC_2722"
"hsc2723","o","HSC_2723",233.66072349,-52.9246922,"HSC_2723"
"hsc2724","o","HSC_2724",235.40201165,-53.97615496,"HSC_2724"
"hsc2725","m","HSC_2725",223.47050358,-41.30350828,"HSC_2725"
"hsc2726","m","HSC_2726",228.023685,-46.98748975,"HSC_2726"
"hsc2727","m","HSC_2727",247.85304057,-61.28462797,"HSC_2727"
"hsc2728","o","HSC_2728",235.95950285,-54.31003022,"HSC_2728"
"hsc2729","o","HSC_2729",243.76163781,-59.00179573,"HSC_2729"
"hsc2730","m","HSC_2730",258.41014367,-64.66624836,"HSC_2730"
"hsc2731","o","HSC_2731",237.66835305,-55.07394643,"HSC_2731"
"hsc2732","o","HSC_2732",238.56595983,-55.26373393,"HSC_2732"
"hsc2733","o","HSC_2733",228.06467083,-44.52913812,"HSC_2733"
"hsc2737","o","HSC_2737",240.44127893,-53.8670268,"HSC_2737"
"hsc2739","o","HSC_2739",238.31147891,-51.81830258,"HSC_2739"
"hsc2740","o","HSC_2740",240.96143575,-53.68549523,"HSC_2740"
"hsc2741","m","HSC_2741",295.35744219,-66.83647395,"HSC_2741"
"hsc2743","o","HSC_2743",237.45565026,-49.76516991,"HSC_2743"
"hsc2744","m","HSC_2744",239.78566695,-50.36937921,"HSC_2744"
"hsc2745","m","HSC_2745",241.28291727,-51.31519797,"HSC_2745"
"hsc2746","m","HSC_2746",247.71019413,-55.17626539,"HSC_2746"
"hsc2747","o","HSC_2747",241.17312905,-50.92743237,"HSC_2747"
"hsc2748","o","HSC_2748",241.64428363,-51.17085991,"HSC_2748"
"hsc2749","m","HSC_2749",252.56519516,-57.25816928,"HSC_2749"
"hsc2750","m","HSC_2750",266.7169604,-61.49057881,"HSC_2750"
"hsc2751","m","HSC_2751",226.76386241,-35.47251396,"HSC_2751"
"hsc2752","m","HSC_2752",247.79976182,-53.64881231,"HSC_2752"
"hsc2754","o","HSC_2754",243.17342479,-50.08786158,"HSC_2754"
"hsc2759","m","HSC_2759",252.09741678,-54.90859016,"HSC_2759"
"hsc2760","o","HSC_2760",242.30879219,-48.92884954,"HSC_2760"
"hsc2761","o","HSC_2761",245.30281218,-50.93255725,"HSC_2761"
"hsc2762","o","HSC_2762",246.37363756,-51.45934251,"HSC_2762"
"hsc2763","m","HSC_2763",239.88558623,-46.37059228,"HSC_2763"
"hsc2764","o","HSC_2764",249.57747161,-52.37376529,"HSC_2764"
"hsc2765","o","HSC_2765",245.08626325,-49.6730232,"HSC_2765"
"hsc2767","m","HSC_2767",256.97103572,-55.73243692,"HSC_2767"
"hsc2768","o","HSC_2768",243.91642979,-48.64465408,"HSC_2768"
"hsc2769","o","HSC_2769",242.62889587,-47.29476429,"HSC_2769"
"hsc2770","o","HSC_2770",242.91562308,-47.21706805,"HSC_2770"
"hsc2771","m","HSC_2771",240.88535033,-45.65629213,"HSC_2771"
"hsc2773","m","HSC_2773",255.20650687,-54.02795886,"HSC_2773"
"hsc2774","o","HSC_2774",241.18590553,-45.52331349,"HSC_2774"
"hsc2776","o","HSC_2776",246.16473387,-48.82421314,"HSC_2776"
"hsc2777","o","HSC_2777",246.90157514,-49.02915524,"HSC_2777"
"hsc2778","o","HSC_2778",250.65133702,-50.76346102,"HSC_2778"
"hsc2779","o","HSC_2779",245.42101804,-47.26761942,"HSC_2779"
"hsc2780","m","HSC_2780",255.29024403,-52.60653898,"HSC_2780"
"hsc2781","o","HSC_2781",249.47725134,-49.52907512,"HSC_2781"
"hsc2782","m","HSC_2782",238.56753979,-41.5769053,"HSC_2782"
"hsc2784","m","HSC_2784",235.75301463,-38.21179979,"HSC_2784"
"hsc2785","o","HSC_2785",249.55166191,-48.8019231,"HSC_2785"
"hsc2787","o","HSC_2787",244.41678251,-45.02647598,"HSC_2787"
"hsc2788","m","HSC_2788",247.94311652,-47.29737117,"HSC_2788"
"hsc2789","o","HSC_2789",247.23678191,-46.12067424,"HSC_2789"
"hsc2790","m","HSC_2790",259.13306194,-52.30833693,"HSC_2790"
"hsc2791","o","HSC_2791",250.58054022,-47.88351181,"HSC_2791"
"hsc2792","m","HSC_2792",240.53089236,-40.69894485,"HSC_2792"
"hsc2793","o","HSC_2793",248.22960797,-46.32942459,"HSC_2793"
"hsc2794","o","HSC_2794",248.23231859,-46.32987674,"HSC_2794"
"hsc2795","o","HSC_2795",257.73663204,-51.27400147,"HSC_2795"
"hsc2796","o","HSC_2796",246.42756099,-44.74739731,"HSC_2796"
"hsc2798","o","HSC_2798",248.80922329,-46.17952076,"HSC_2798"
"hsc2799","o","HSC_2799",262.39691272,-52.9120432,"HSC_2799"
"hsc2800","o","HSC_2800",249.18775949,-46.32301492,"HSC_2800"
"hsc2801","o","HSC_2801",248.41912222,-45.81293504,"HSC_2801"
"hsc2802","o","HSC_2802",247.40517219,-45.10941786,"HSC_2802"
"hsc2808","o","HSC_2808",247.49123731,-45.0184287,"HSC_2808"
"hsc2810","m","HSC_2810",231.61963271,-30.59078381,"HSC_2810"
"hsc2812","d","HSC_2812",253.57851588,-47.94928365,"HSC_2812"
"hsc2813","o","HSC_2813",252.58303674,-47.38492339,"HSC_2813"
"hsc2814","o","HSC_2814",252.45545423,-47.30196471,"HSC_2814"
"hsc2815","m","HSC_2815",241.72120997,-39.81732614,"HSC_2815"
"hsc2816","m","HSC_2816",240.13971036,-38.43871237,"HSC_2816"
"hsc2817","o","HSC_2817",252.76079373,-47.11842161,"HSC_2817"
"hsc2818","o","HSC_2818",247.74530855,-43.91788946,"HSC_2818"
"hsc2819","o","HSC_2819",251.3467647,-45.81699021,"HSC_2819"
"hsc2820","o","HSC_2820",274.86315321,-55.10281802,"HSC_2820"
"hsc2821","o","HSC_2821",248.06981814,-43.14129259,"HSC_2821"
"hsc2823","m","HSC_2823",278.13374881,-55.32202991,"HSC_2823"
"hsc2824","o","HSC_2824",255.20616079,-46.68217681,"HSC_2824"
"hsc2825","m","HSC_2825",262.47756219,-49.7949683,"HSC_2825"
"hsc2826","m","HSC_2826",247.7844446,-41.77628785,"HSC_2826"
"hsc2827","o","HSC_2827",250.7633041,-43.62522734,"HSC_2827"
"hsc2829","o","HSC_2829",255.25321858,-46.18254329,"HSC_2829"
"hsc2830","o","HSC_2830",253.29182058,-45.03599336,"HSC_2830"
"hsc2831","o","HSC_2831",238.68144662,-33.86613965,"HSC_2831"
"hsc2832","o","HSC_2832",256.35859939,-46.11479172,"HSC_2832"
"hsc2833","o","HSC_2833",252.99436813,-44.22068945,"HSC_2833"
"hsc2836","o","HSC_2836",257.30579568,-46.20288278,"HSC_2836"
"hsc2837","o","HSC_2837",255.03611219,-44.72960357,"HSC_2837"
"hsc2838","m","HSC_2838",267.62721412,-50.17248562,"HSC_2838"
"hsc2842","o","HSC_2842",253.58354702,-42.78770759,"HSC_2842"
"hsc2846","m","HSC_2846",290.94353761,-53.98463435,"HSC_2846"
"hsc2847","m","HSC_2847",243.63699804,-34.23163379,"HSC_2847"
"hsc2848","o","HSC_2848",253.49444114,-41.15606138,"HSC_2848"
"hsc2849","o","HSC_2849",253.64807617,-40.98504561,"HSC_2849"
"hsc2850","m","HSC_2850",250.31307451,-38.59822007,"HSC_2850"
"hsc2851","m","HSC_2851",263.2007322,-45.48968547,"HSC_2851"
"hsc2853","o","HSC_2853",249.5103262,-37.30363238,"HSC_2853"
"hsc2854","m","HSC_2854",258.09066378,-42.39736341,"HSC_2854"
"hsc2855","o","HSC_2855",259.81858522,-42.62888394,"HSC_2855"
"hsc2856","m","HSC_2856",249.53112545,-36.3047277,"HSC_2856"
"hsc2858","o","HSC_2858",257.07099349,-40.96610397,"HSC_2858"
"hsc2860","o","HSC_2860",257.29683309,-40.61033582,"HSC_2860"
"hsc2861","o","HSC_2861",256.45474336,-40.00158613,"HSC_2861"
"hsc2862","o","HSC_2862",258.44200258,-40.78777671,"HSC_2862"
"hsc2863","o","HSC_2863",255.29115858,-38.77766216,"HSC_2863"
"hsc2864","o","HSC_2864",256.28690325,-39.09143375,"HSC_2864"
"hsc2865","o","HSC_2865",266.36171522,-44.04598878,"HSC_2865"
"hsc2866","o","HSC_2866",258.18899241,-39.99793473,"HSC_2866"
"hsc2867","m","HSC_2867",262.05215681,-41.97063905,"HSC_2867"
"hsc2868","o","HSC_2868",258.81889144,-40.1966962,"HSC_2868"
"hsc2869","o","HSC_2869",258.40516359,-39.84118813,"HSC_2869"
"hsc2870","o","HSC_2870",258.62458516,-39.8088886,"HSC_2870"
"hsc2871","m","HSC_2871",264.8763993,-42.8742027,"HSC_2871"
"hsc2872","o","HSC_2872",259.21620808,-39.86395784,"HSC_2872"
"hsc2873","m","HSC_2873",256.06010048,-37.66861956,"HSC_2873"
"hsc2874","o","HSC_2874",259.10576177,-39.314365,"HSC_2874"
"hsc2876","o","HSC_2876",262.34710574,-40.97130777,"HSC_2876"
"hsc2877","o","HSC_2877",255.76190322,-36.90805559,"HSC_2877"
"hsc2878","o","HSC_2878",256.10193508,-37.01072829,"HSC_2878"
"hsc2879","o","HSC_2879",257.05400856,-37.5472595,"HSC_2879"
"hsc2880","m","HSC_2880",249.46652988,-32.25425749,"HSC_2880"
"hsc2881","o","HSC_2881",259.48454075,-38.56901285,"HSC_2881"
"hsc2882","m","HSC_2882",226.70109194,-9.77527622,"HSC_2882"
"hsc2885","o","HSC_2885",260.22071832,-38.22538018,"HSC_2885"
"hsc2886","o","HSC_2886",257.59390309,-36.65657763,"HSC_2886"
"hsc2887","m","HSC_2887",247.0873402,-29.42629406,"HSC_2887"
"hsc2889","o","HSC_2889",260.93370399,-38.21595722,"HSC_2889"
"hsc2893","o","HSC_2893",258.15429123,-36.52838084,"HSC_2893"
"hsc2894","o","HSC_2894",260.78065227,-37.88006124,"HSC_2894"
"hsc2895","m","HSC_2895",255.00581797,-34.44194905,"HSC_2895"
"hsc2897","o","HSC_2897",259.13710787,-36.37596234,"HSC_2897"
"hsc2898","m","HSC_2898",249.46223292,-29.97330144,"HSC_2898"
"hsc2899","o","HSC_2899",258.55571219,-35.89847388,"HSC_2899"
"hsc2900","m","HSC_2900",266.5810877,-40.05263847,"HSC_2900"
"hsc2901","m","HSC_2901",265.6979814,-39.41400407,"HSC_2901"
"hsc2902","o","HSC_2902",260.32997544,-36.43594401,"HSC_2902"
"hsc2903","o","HSC_2903",261.19397469,-36.84011743,"HSC_2903"
"hsc2904","o","HSC_2904",262.23978627,-36.97663715,"HSC_2904"
"hsc2905","o","HSC_2905",267.35329953,-39.29787183,"HSC_2905"
"hsc2906","m","HSC_2906",247.14832466,-26.60595666,"HSC_2906"
"hsc2907","o","HSC_2907",244.77266005,-24.45005866,"HSC_2907"
"hsc2908","m","HSC_2908",295.15858953,-46.60048281,"HSC_2908"
"hsc2909","m","HSC_2909",259.3060715,-34.29048903,"HSC_2909"
"hsc2910","o","HSC_2910",261.99899091,-35.52126149,"HSC_2910"
"hsc2911","o","HSC_2911",258.3201852,-33.26737592,"HSC_2911"
"hsc2912","o","HSC_2912",263.33252674,-35.98075795,"HSC_2912"
"hsc2913","o","HSC_2913",262.58087046,-35.47553667,"HSC_2913"
"hsc2914","o","HSC_2914",259.68090201,-33.54879961,"HSC_2914"
"hsc2915","m","HSC_2915",252.19205336,-28.6700087,"HSC_2915"
"hsc2916","o","HSC_2916",260.77430392,-34.09908908,"HSC_2916"
"hsc2917","o","HSC_2917",256.03231563,-31.22294738,"HSC_2917"
"hsc2918","o","HSC_2918",261.76090168,-34.60113587,"HSC_2918"
"hsc2919","o","HSC_2919",246.60165437,-24.0848455,"HSC_2919"
"hsc2920","m","HSC_2920",282.18030099,-42.59017461,"HSC_2920"
"hsc2921","o","HSC_2921",263.43043665,-35.02042265,"HSC_2921"
"hsc2924","m","HSC_2924",248.58779817,-25.09420906,"HSC_2924"
"hsc2925","m","HSC_2925",268.63734528,-37.20056623,"HSC_2925"
"hsc2926","o","HSC_2926",263.57667797,-34.62782426,"HSC_2926"
"hsc2928","o","HSC_2928",265.79832951,-35.7426199,"HSC_2928"
"hsc2929","o","HSC_2929",261.65862888,-33.47088367,"HSC_2929"
"hsc2930","o","HSC_2930",261.82746836,-33.38785573,"HSC_2930"
"hsc2931","m","HSC_2931",245.12747191,-21.67283134,"HSC_2931"
"hsc2932","o","HSC_2932",272.96635922,-38.36477453,"HSC_2932"
"hsc2934","o","HSC_2934",263.57356076,-33.75218145,"HSC_2934"
"hsc2935","o","HSC_2935",262.01551595,-32.83255458,"HSC_2935"
"hsc2936","o","HSC_2936",260.70658983,-32.03535151,"HSC_2936"
"hsc2938","o","HSC_2938",260.78523273,-32.02204154,"HSC_2938"
"hsc2939","o","HSC_2939",260.79663121,-32.0231894,"HSC_2939"
"hsc2942","d","HSC_2942",231.22708037,-7.83903919,"HSC_2942"
"hsc2943","o","HSC_2943",269.13315533,-35.72584609,"HSC_2943"
"hsc2944","o","HSC_2944",262.44026349,-31.87871587,"HSC_2944"
"hsc2945","o","HSC_2945",265.59368991,-33.49499942,"HSC_2945"
"hsc2946","o","HSC_2946",264.00400334,-32.62914685,"HSC_2946"
"hsc2947","o","HSC_2947",261.72374661,-31.34469838,"HSC_2947"
"hsc2949","d","HSC_2949",270.91199062,-35.86296294,"HSC_2949"
"hsc2950","o","HSC_2950",264.27024169,-32.49631894,"HSC_2950"
"hsc2951","m","HSC_2951",268.04231206,-34.36639983,"HSC_2951"
"hsc2952","o","HSC_2952",262.94713433,-31.58625369,"HSC_2952"
"hsc2953","m","HSC_2953",255.5257714,-26.99658308,"HSC_2953"
"hsc2956","m","HSC_2956",252.42096567,-24.37590014,"HSC_2956"
"hsc2957","m","HSC_2957",276.00132109,-37.18943458,"HSC_2957"
"hsc2958","o","HSC_2958",262.99471143,-30.85651978,"HSC_2958"
"hsc2959","o","HSC_2959",263.55316721,-31.1179703,"HSC_2959"
"hsc2960","o","HSC_2960",259.78413373,-28.75967306,"HSC_2960"
"hsc2961","o","HSC_2961",267.43174037,-32.97723537,"HSC_2961"
"hsc2962","o","HSC_2962",261.86148611,-29.9460389,"HSC_2962"
"hsc2963","m","HSC_2963",257.75896767,-27.43951891,"HSC_2963"
"hsc2964","o","HSC_2964",266.32096677,-32.12931827,"HSC_2964"
"hsc2966","o","HSC_2966",263.09258985,-30.37403148,"HSC_2966"
"hsc2967","o","HSC_2967",264.15806063,-30.7146863,"HSC_2967"
"hsc2969","d","HSC_2969",239.53161509,-12.78429376,"HSC_2969"
"hsc2971","m","HSC_2971",253.19315456,-23.51813529,"HSC_2971"
"hsc2972","o","HSC_2972",265.77499703,-31.04265482,"HSC_2972"
"hsc2973","r","HSC_2973",210.02261293,14.44301054,"HSC_2973"
"hsc2974","o","HSC_2974",266.49963067,-31.0283073,"HSC_2974"
"hsc2975","d","HSC_2975",263.39880738,-29.02128817,"HSC_2975"
"hsc2976","m","HSC_2976",257.99343134,-25.63922466,"HSC_2976"
"hsc2977","o","HSC_2977",267.20293654,-30.9059562,"HSC_2977"
"hsc2978","o","HSC_2978",266.48562363,-30.29983319,"HSC_2978"
"hsc2979","o","HSC_2979",267.06267837,-30.5986737,"HSC_2979"
"hsc2980","o","HSC_2980",264.51268128,-29.12211124,"HSC_2980"
"hsc2981","o","HSC_2981",272.47019785,-33.00817546,"HSC_2981"
"hsc2982","o","HSC_2982",264.80795068,-29.00875009,"HSC_2982"
"hsc2983","o","HSC_2983",260.1945447,-26.28280249,"HSC_2983"
"hsc2984","m","HSC_2984",270.75382671,-31.64607401,"HSC_2984"
"hsc2985","o","HSC_2985",266.95784614,-29.53628704,"HSC_2985"
"hsc2986","m","HSC_2986",285.31710991,-36.88340157,"HSC_2986"
"hxhwl2","o","HXHWL_2",107.65723226,-0.42971269,"HXHWL_2,UBC_1348"
"hxhwl5","o","HXHWL_5",111.28285361,-13.59335616,"HXHWL_5"
"hxhwl6","o","HXHWL_6",264.57596623,-33.94985036,"HXHWL_6"
"hxhwl7","o","HXHWL_7",274.27657007,-20.34530094,"HXHWL_7"
"hxhwl8","o","HXHWL_8",319.22350264,44.08385852,"HXHWL_8"
"hxhwl10","o","HXHWL_10",256.35119616,-48.38776664,"HXHWL_10"
"hxhwl12","o","HXHWL_12",92.82803313,6.58380234,"HXHWL_12"
"hxhwl13","o","HXHWL_13",217.99894695,-58.73706994,"HXHWL_13,Theia_903"
"hxhwl14","o","HXHWL_14",215.21326728,-58.14533357,"HXHWL_14,UBC_1526"
"hxhwl15","o","HXHWL_15",125.56830666,-41.38956618,"HXHWL_15,Theia_2015"
"hxhwl17","o","HXHWL_17",109.27667356,-12.02933464,"HXHWL_17"
"hxhwl18","o","HXHWL_18",74.31652112,39.79568797,"HXHWL_18"
"hxhwl20","o","HXHWL_20",193.2884349,-63.75046268,"HXHWL_20"
"hxhwl21","o","HXHWL_21",111.33256722,-8.78335274,"HXHWL_21"
"hxhwl22","o","HXHWL_22",109.00058988,-9.37510032,"FSR_1180,HXHWL_22"
"hxhwl27","o","HXHWL_27",250.64942954,-52.67306963,"HXHWL_27"
"hxhwl28","o","HXHWL_28",330.47166489,56.02723219,"HXHWL_28,UBC_1154"
"hxhwl29","o","HXHWL_29",268.07565051,-27.03502437,"HXHWL_29"
"hxhwl30","o","HXHWL_30",284.68281819,-9.86199357,"HXHWL_30"
"hxhwl31","o","HXHWL_31",314.9880427,45.3351261,"HXHWL_31,UBC_1119"
"hxhwl33","o","HXHWL_33",251.67611111,-41.20197919,"HXHWL_33,UBC_1561"
"hxhwl34","o","HXHWL_34",207.23162983,-60.81265907,"HXHWL_34"
"hxhwl35","o","HXHWL_35",72.01423898,43.96728021,"HXHWL_35,UBC_1266"
"hxhwl36","o","HXHWL_36",123.78006322,-47.27480199,"HXHWL_36"
"hxhwl37","o","HXHWL_37",277.93961601,-11.45950107,"HXHWL_37"
"hxhwl42","o","HXHWL_42",122.32186684,-35.65939733,"HXHWL_42"
"hxhwl45","o","HXHWL_45",350.36666681,58.36683078,"HXHWL_45"
"hxhwl46","o","HXHWL_46",298.3154117,32.6533718,"HXHWL_46,UBC_1079"
"hxhwl47","o","HXHWL_47",239.0271311,-55.24990768,"HXHWL_47"
"hxhwl48","o","HXHWL_48",113.45188924,-8.2613759,"HXHWL_48"
"hxhwl49","o","HXHWL_49",77.70266653,36.36497771,"HXHWL_49,UBC_1277"
"hxhwl51","o","HXHWL_51",278.66213947,-13.03084983,"HXHWL_51,UBC_1023"
"hxhwl52","o","HXHWL_52",106.82785233,-6.29720423,"HXHWL_52"
"hxhwl53","o","HXHWL_53",81.95390104,32.6618485,"HXHWL_53"
"hxhwl55","o","HXHWL_55",179.14355099,-71.02029588,"HXHWL_55"
"hxhwl56","o","HXHWL_56",324.30260646,47.65168771,"HXHWL_56"
"hxhwl58","o","HXHWL_58",98.94869451,8.76570296,"HXHWL_58"
"hxhwl59","o","HXHWL_59",114.96257688,-18.91215599,"HXHWL_59,UBC_1381"
"hxhwl60","o","HXHWL_60",106.84103699,4.29752088,"HXHWL_60,UBC_1337"
"hxhwl62","o","HXHWL_62",108.15793286,-20.54139011,"HXHWL_62"
"hxhwl65","o","HXHWL_65",122.42367988,-27.13638081,"HXHWL_65"
"hxhwl66","o","HXHWL_66",273.11481874,-15.38079323,"HXHWL_66,UBC_1013"
"hxhwl68","o","HXHWL_68",126.18412133,-45.43819567,"HXHWL_68"
"hxhwl71","o","HXHWL_71",120.96995153,-39.75618695,"HXHWL_71,Theia_2402,Theia_6170"
"hxhwl72","o","HXHWL_72",105.29616168,-3.73774196,"HXHWL_72"
"hxhwl74","o","HXHWL_74",103.86057249,-3.77700366,"HXHWL_74,UBC_1349"
"hxwhb10","o","HXWHB_10",81.93036442,33.28342013,"HXWHB_10,UBC_1283"
"haffner3","o","Haffner_3",106.0210256,-6.14009199,"Haffner_3,MWSC_1081,OCL_556"
"haffner4","o","Haffner_4",106.51494886,-15.00527408,"Haffner_4,MWSC_1094,OCL_583,OC_0389"
"haffner5","o","Haffner_5",109.49277653,-22.66254674,"ESO_492-8,FSR_1272,Haffner_5,MWSC_1168,OCL_624,Theia_6194"
"haffner6","o","Haffner_6",109.99079652,-13.15152991,"Haffner_6,MWSC_1177,OCL_582"
"haffner7","o","Haffner_7",110.73071743,-29.49658386,"BH_1,ESO_428-24,FSR_1311,Haffner_7,MWSC_1197,OCL_661"
"haffner8","o","Haffner_8",110.77208879,-12.30300076,"Haffner_8,MWSC_1200,OCL_578"
"haffner9","o","Haffner_9",111.18016206,-16.9973544,"FSR_1240,Haffner_9,MWSC_1214,OCL_600"
"haffner10","o","Haffner_10",112.14813943,-15.36453417,"Czernik_29,FSR_1231,Haffner_10,MWSC_1234,MWSC_1237,OCL_594,OCL_595"
"haffner11","o","Haffner_11",113.84142752,-27.71357925,"BH_3,ESO_429-3,FSR_1310,Haffner_11,MWSC_1273,OCL_657"
"haffner13","o","Haffner_13",115.13906456,-30.01790271,"BH_5,ESO_429-10,Haffner_13,MWSC_1305,OCL_678,Theia_106"
"haffner14","o","Haffner_14",116.17739343,-28.37975471,"BH_7,ESO_429-16,FSR_1319,Haffner_14,MWSC_1326,OCL_674,OC_0422,Theia_2576"
"haffner15","o","Haffner_15",116.3789817,-32.83994474,"BH_8,ESO_368-12,FSR_1340,Haffner_15,MWSC_1328,OCL_696,OC_0434,OC_0435"
"haffner16","o","Haffner_16",117.5846082,-25.45600962,"ESO_493-20,FSR_1309,Haffner_16,MWSC_1355,OCL_655"
"haffner17","o","Haffner_17",117.89774404,-31.81476142,"BH_12,ESO_429-22,FSR_1337,Haffner_17,MWSC_1360,OCL_694"
"haffner18","o","Haffner_18",118.16507949,-26.38288436,"Haffner_18,NGC_2467-east"
"haffner19","o","Haffner_19",118.18549458,-26.28014523,"Haffner_19"
"haffner20","o","Haffner_20",119.06528518,-30.36880526,"BH_16,ESO_430-4,Haffner_20,MWSC_1385,OCL_692"
"haffner21","o","Haffner_21",120.29018823,-27.21082476,"ESO_494-11,Haffner_21,MWSC_1411,OCL_677"
"haffner22","o","Haffner_22",123.11229434,-27.91183393,"BH_21,ESO_430-24,FSR_1333,Haffner_22,MWSC_1450,OCL_691,Theia_6095"
"haffner23","o","Haffner_23",107.38578374,-16.85164264,"Haffner_23,MWSC_1127,MWSC_26,OCL_590,Theia_3588"
"haffner24","o","Haffner_24",112.16588442,-18.27021575,"ESO_559-14,Haffner_24,MWSC_1239,OCL_608"
"haffner26","o","Haffner_26",123.89801004,-30.84973915,"ESO_430-29,Haffner_26,OCL_707,Theia_3672"
"harvard5","o","Harvard_5",186.78948574,-60.76860522,"BH_133,Collinder_257,Collinder_258,ESO_131-5,HD_108353,Harvard_5,MWSC_2027,MWSC_2033,OCL_880"
"harvard10","o","Harvard_10",244.81308565,-54.96574802,"ESO_179-2,Harvard_10,MWSC_2381,OCL_954"
"harvard13","o","Harvard_13",256.01053455,-48.1184281,"ESO_227-3,Harvard_13,MWSC_2523,OCL_986,Theia_4391"
"harvard16","o","Harvard_16",262.76203883,-36.82218172,"BH_230,Collinder_332,ESO_393-2,ESO_393-3,Harvard_16,MWSC_2616,OCL_1010,OCL_1012,Theia_1728"
"harvard20","o","Harvard_20",298.32408429,18.35954525,"Collinder_408,Collinder_409,FSR_144,FSR_147,GCL_115,Harvard_20,MWSC_3198,MWSC_3200,Melotte_226,NGC_6838,OCL_116,OCL_117,Theia_4117,Theia_6074,Theia_6500,Theia_7156,Theia_7398,Theia_7437,Theia_8028,UBC_362"
"havlenmoffat1","o","Havlen-Moffat_1",259.76108406,-38.81612463,"Havlen-Moffat_1,Havlen_Moffat_1"
"herschel1","o","Herschel_1",116.70784055,0.077203,"ADS_6366,ASCC_41,FSR_1141,Herschel_1,MWSC_1335,MWSC_1337,Theia_225"
"hogg4","o","Hogg_4",149.42731326,-54.63244661,"ESO_167-13,FSR_1515,Hogg_4,MWSC_1734,OCL_793"
"hogg15","o","Hogg_15",190.91239334,-63.10232183,"BH_139,ESO_95-15,Hogg_15,MWSC_2063,OCL_891,OC_0585"
"hogg17","o","Hogg_17",218.46795142,-61.3131465,"ESO_134-9,Hogg_17,MWSC_2232,OCL_923,Theia_2049,Theia_2746"
"hogg18","o","Hogg_18",222.68829717,-52.27265671,"BH_166,ESO_223-1,Hogg_18,MWSC_2257,OCL_933"
"hogg19","o","Hogg_19",247.24816611,-49.11944449,"BH_191,Collinder_303,ESO_226-11,ESO_226-9,Hogg_19,MWSC_2412,MWSC_2415,Melotte_146,NGC_6134,OCL_968,OCL_969,Theia_1693,Theia_1842,Theia_1893,Theia_2030"
"hogg21","o","Hogg_21",251.4137969,-47.74398498,"ESO_226-21,Hogg_21,MWSC_2455,OCL_977"
"hogg22","o","Hogg_22",251.65095214,-47.08875105,"ESO_277-11,Hogg_22,MWSC_2459,NGC_6204,OCL_981,Theia_1784,Theia_2473,UBC_547"
"ic166","o","IC_166",28.08573811,61.85513377,"FSR_563,IC_166,MWSC_146,OCL_334,Tombaugh_3"
"ic348","o","IC_348",56.13726366,32.1771281,"IC_348,Theia_17"
"ic361","o","IC_361",64.73265953,58.25086946,"Collinder_48,FSR_652,IC_361,MWSC_362,Melotte_24,OCL_393,Theia_6039"
"ic1276","g","IC_1276",272.68464457,-7.21174394,"FSR_66,GCL_90,IC_1276,MWSC_2835,Pal_7,Palomar_7"
"ic1311","o","IC_1311",302.69843556,41.18227471,"Collinder_414,Dolidze_2,FSR_214,IC_1311,OCL_173,OCL_174,Trumpler_36"
"ic1369","o","IC_1369",318.03262446,47.77571808,"Collinder_432,FSR_285,IC_1369,MWSC_3481,OCL_204,OC_0141"
"ic1396","o","IC_1396",324.75301871,57.493877,"IC_1396,Trumpler_37"
"ic1434","o","IC_1434",332.62529279,52.86169454,"Collinder_445,FSR343,IC_1434,MWSC_3592,Melotte_239,OCL_223,OC_0162,OC_0163,Theia_5154"
"ic1590","o","IC_1590",13.20720956,56.63166956,"IC_1590"
"ic1805","o","IC_1805",38.19392426,61.47003158,"IC_1805,OC_0248"
"ic1848","o","IC_1848",42.79106012,60.40803246,"IC_1848"
"ic2156","o","IC_2156",91.22755189,24.14583746,"Collinder_80,FSR_867,IC_2156,IC_2157,MWSC_722,MWSC_723,OCL_465,Trumpler_4,UBC_1302"
"ic2157","o","IC_2157",91.20079985,24.08679145,"Collinder_80,FSR_867,IC_2157,MWSC_722,OCL_465,OC_0305,Trumpler_4"
"ic2391","o","IC_2391",130.26015116,-53.04169916,"IC_2391,Theia_114"
"ic2395","o","IC_2395",130.6204419,-48.13421815,"IC_2395,Theia_25,Theia_6786"
